name,observations_2017,start_price,end_price,y_log_return,volatility,avg_volume_mln,momentum_90,trend_ma30
PSX,251,86.79,101.75,0.15902741666655082,0.15060795334312493,2.1681514462151403,-0.08748284530783494,-0.04756692399277963
PVH,251,90.98,138.97,0.4236183803566326,0.23246840899933033,0.9976010278884456,0.10378750510891008,0.0026452700227156457
PWR,251,34.91,39.24,0.11692331358021787,0.2209053179935696,1.5448609561752986,-0.037949679379930316,0.02365129380311287
PX,251,116.9,156.19,0.28975434639160824,0.1415820652674578,1.3618376812749007,0.0991909670405953,0.002420872540632909
PXD,251,186.6,172.92,-0.07613822861381252,0.29313837514681806,1.8131795577689245,-0.08578441881519748,-0.013919256877456187
PYPL,251,40.25,73.84,0.6067905863300245,0.22105238004872863,7.810303191235058,0.21089492923801065,0.015552795031055843
QCOM,251,65.4,65.2,-0.003062789530545767,0.27454567092797516,11.139107262948201,-0.17902424660740426,-0.09979612640163105
QRVO,251,52.9,68.88,0.2639625212552217,0.2740921286704361,1.5064046852589648,0.23658774344491068,0.15308128544423438
RCL,251,83.87,120.38,0.36138542512330457,0.22472224141409874,1.5274196772908368,0.25526776037251175,0.07097889591033746
RE,251,216.04,216.47,0.0019883939870737506,0.2080520380228031,0.41614629880478105,0.12342448128516413,0.02660772696414245
REG,251,68.89,69.54,0.00939109697461105,0.1876694004863679,1.1427540039840636,-0.10151314973496829,0.012701408041805777
REGN,251,379.7,382.6,0.00760858976839603,0.29112826060890273,0.8891000119521911,0.148370055181722,-0.04749626898428585
RF,251,14.43,17.37,0.18543520746723416,0.22732541758831712,14.744810099601596,-0.01747685168179808,0.004550704550704573
RHI,251,49.76,55.91,0.11653180660762999,0.2326325541725031,1.0428492828685254,-0.04606077337653439,-0.02714362272240076
RHT,251,70.12,121.04,0.5459130094270667,0.20762643480762766,1.677227549800797,0.23335930417580864,0.07504278379920137
RJF,251,69.68,88.86,0.24314876496351503,0.1971546165118146,0.7820296892430284,0.07290789200435932,0.073574435514734
RL,251,90.63,104.88,0.14603155538875406,0.293067040699703,1.5172998326693232,-0.13443026908953962,-0.0579388723380778
RMD,251,61.95,85.53,0.3225395835175388,0.21341195298601678,0.8296583107569718,0.09215015512805917,0.07052999730965827
ROK,251,138.54,197.66,0.3553892903535789,0.19528468729234552,0.8586275617529877,0.12425834427369002,0.04671334391992684
ROP,251,184.93,260.56,0.34285578587119275,0.13392897931857334,0.4284984900398408,0.1862522486456469,0.032019322626579444
ROST,251,65.61,80.5,0.20452906106773147,0.22957875863102364,2.9148338565737046,-0.00580863754878145,0.012330437433318053
